source_city,destination_city,cabin_class,season,demand,days_left,distance,duration,stops,price
Dubai,New York,Economy,Low,Low,40,11000,885,Non-stop,951.61
Dubai,New York,Business,Shoulder,Medium,27,11000,885,Non-stop,8430.21
Dubai,Tokyo,Economy,Low,Low,23,8000,976,2+ stops,643.78
Dubai,Mumbai,First,Peak,Low,4,1900,202,Non-stop,5149.28
Dubai,Frankfurt,Business,Low,High,54,4800,870,2+ stops,1607.6
Dubai,Mumbai,Economy,Low,High,46,1900,437,1 stop,211.72
Dubai,New York,Economy,Shoulder,Medium,60,11000,1103,1 stop,1148.66
Dubai,London,First,Peak,Medium,49,5500,472,Non-stop,6507.18
Dubai,London,Business,Shoulder,Medium,25,5500,629,1 stop,3191.8
Dubai,New York,Business,Peak,Low,6,11000,885,Non-stop,8783.22
Dubai,Tokyo,Economy,Shoulder,Medium,31,8000,660,Non-stop,1082.34
Dubai,Tokyo,Economy,Shoulder,High,19,8000,894,1 stop,1639.77
Dubai,New York,Economy,Peak,Low,31,11000,1126,2+ stops,945.22
Dubai,London,Economy,Shoulder,High,13,5500,472,Non-stop,1205.3
Dubai,London,Business,Low,High,1,5500,592,1 stop,3909.9
Dubai,New York,Economy,Low,Medium,27,11000,1060,1 stop,2210.91
Dubai,New York,Economy,Low,Medium,1,11000,885,Non-stop,2657.3
Dubai,Los Angeles,Economy,Peak,Low,8,13400,1308,2+ stops,1809.64
Dubai,Sydney,Economy,Shoulder,Low,4,12000,1190,1 stop,1518.23
Dubai,Frankfurt,First,Peak,Low,34,4800,825,2+ stops,2465.34
Dubai,London,Business,Shoulder,High,20,5500,609,1 stop,3578.01
Dubai,Sydney,Business,Peak,Low,50,12000,1266,2+ stops,4914.96
Dubai,Los Angeles,Economy,Shoulder,High,35,13400,1222,1 stop,2323.81
Dubai,Frankfurt,Economy,Peak,High,45,4800,634,1 stop,1235.94
Dubai,Tokyo,Economy,Low,Low,27,8000,660,Non-stop,981.64
Dubai,Mumbai,Economy,Peak,High,51,1900,202,Non-stop,423.56
Dubai,Tokyo,First,Peak,High,25,8000,660,Non-stop,14901.79
Dubai,Singapore,Economy,Low,Medium,26,5800,649,1 stop,713.16
Dubai,Tokyo,First,Low,Low,18,8000,660,Non-stop,5513.61
Dubai,Tokyo,Economy,Shoulder,High,42,8000,811,1 stop,1549.55
Dubai,London,Economy,Peak,High,35,5500,689,1 stop,1144.06
Dubai,Sydney,Economy,Shoulder,Medium,12,12000,960,Non-stop,1889.76
Dubai,Los Angeles,Economy,Peak,Low,49,13400,1419,2+ stops,1497.08
Dubai,Frankfurt,Economy,Shoulder,Medium,22,4800,420,Non-stop,856.64
Dubai,Tokyo,Economy,Shoulder,Low,19,8000,792,1 stop,1702.11
Dubai,Mumbai,Business,Shoulder,Low,9,1900,377,1 stop,806.58
Dubai,Los Angeles,Business,Shoulder,Low,37,13400,1513,2+ stops,2927.7
Dubai,Tokyo,Economy,Low,High,60,8000,797,1 stop,1075.3
Dubai,Frankfurt,First,Low,Low,15,4800,420,Non-stop,3409.81
Dubai,Mumbai,Economy,Low,Medium,48,1900,437,1 stop,224.73
Dubai,Mumbai,Economy,Low,Medium,36,1900,361,1 stop,243.71
Dubai,Mumbai,Economy,Shoulder,Medium,40,1900,335,1 stop,195.49
Dubai,Delhi,Economy,Peak,High,8,2200,614,2+ stops,396.53
Dubai,New York,Economy,Peak,Medium,10,11000,885,Non-stop,3218.01
Dubai,Mumbai,Economy,Shoulder,Medium,46,1900,357,1 stop,301.36
Dubai,Mumbai,Economy,Shoulder,High,47,1900,375,1 stop,364.18
Dubai,Mumbai,Economy,Peak,High,55,1900,202,Non-stop,512.6
Dubai,London,Economy,Shoulder,Low,32,5500,914,2+ stops,430.14
Dubai,Sydney,Economy,Peak,High,56,12000,960,Non-stop,2658.12
Dubai,Los Angeles,Business,Peak,Medium,44,13400,1065,Non-stop,8526.36
Dubai,Mumbai,Economy,Low,High,38,1900,445,2+ stops,165.8
Dubai,London,Economy,Low,Medium,2,5500,832,2+ stops,729.09
Dubai,Sydney,Business,Low,High,44,12000,960,Non-stop,6158.12
Dubai,Mumbai,Economy,Low,High,55,1900,407,1 stop,258.97
Dubai,Sydney,Economy,Low,Medium,34,12000,1099,1 stop,821.5
Dubai,Frankfurt,First,Shoulder,Medium,60,4800,588,1 stop,3419.69
Dubai,London,Economy,Peak,Low,42,5500,775,2+ stops,591.68
Dubai,Sydney,Economy,Peak,Medium,54,12000,1157,1 stop,1817.06
Dubai,Mumbai,First,Low,Medium,57,1900,622,2+ stops,883.23
Dubai,London,Economy,Shoulder,Medium,41,5500,596,1 stop,687.22
Dubai,Los Angeles,Economy,Shoulder,Medium,41,13400,1065,Non-stop,1759.31
Dubai,London,Business,Shoulder,Medium,15,5500,472,Non-stop,3548.69
Dubai,Sydney,Economy,Peak,Medium,57,12000,960,Non-stop,2626.29
Dubai,New York,Economy,Low,Low,6,11000,1052,1 stop,970.11
Dubai,Singapore,Economy,Peak,Low,12,5800,757,2+ stops,680.88
Dubai,Tokyo,Economy,Shoulder,High,32,8000,820,1 stop,1403.43
Dubai,Sydney,Business,Low,Medium,41,12000,1174,1 stop,6403.69
Dubai,Frankfurt,Economy,Shoulder,Low,44,4800,860,2+ stops,394.98
Dubai,New York,Economy,Low,Low,32,11000,1077,1 stop,949.87
Dubai,New York,Economy,Shoulder,Low,51,11000,1301,2+ stops,813.62
Dubai,Tokyo,Economy,Peak,Low,15,8000,1054,2+ stops,1051.97
Dubai,Singapore,Economy,Low,Low,41,5800,854,2+ stops,320.81
Dubai,Delhi,Business,Peak,Medium,34,2200,380,1 stop,1068.6
Dubai,London,Economy,Shoulder,Medium,15,5500,740,2+ stops,564.98
Dubai,New York,First,Shoulder,Medium,34,11000,885,Non-stop,11570.43
Dubai,Sydney,Business,Shoulder,Medium,12,12000,960,Non-stop,11207.25
Dubai,New York,Economy,Low,High,11,11000,885,Non-stop,1770.21
Dubai,New York,Economy,Shoulder,High,4,11000,885,Non-stop,2781.67
Dubai,Singapore,Business,Peak,Low,52,5800,654,1 stop,3581.56
Dubai,Tokyo,Economy,Peak,Low,45,8000,1014,2+ stops,818.25
Dubai,Delhi,Economy,Low,High,24,2200,356,1 stop,276.55
Dubai,London,Economy,Shoulder,Low,45,5500,594,1 stop,481.82
Dubai,Sydney,Business,Low,High,21,12000,960,Non-stop,6695.27
Dubai,Sydney,Economy,Low,Low,4,12000,1168,1 stop,1845.17
Dubai,Sydney,Business,Shoulder,Medium,1,12000,1317,2+ stops,6719.25
Dubai,Sydney,Economy,Low,High,24,12000,1131,1 stop,3052.41
Dubai,London,Business,Low,High,54,5500,611,1 stop,2109.26
Dubai,London,Business,Shoulder,Medium,42,5500,688,1 stop,2522.22
Dubai,Mumbai,Economy,Shoulder,High,39,1900,202,Non-stop,462.51
Dubai,Singapore,Economy,Low,Medium,33,5800,798,2+ stops,392.2
Dubai,Mumbai,Economy,Shoulder,Low,53,1900,202,Non-stop,217.68
Dubai,Delhi,Economy,Low,Low,44,2200,585,2+ stops,150.47
Dubai,New York,Economy,Shoulder,Low,54,11000,1284,2+ stops,889.41
Dubai,Singapore,Economy,Low,High,23,5800,495,Non-stop,1325.3
Dubai,New York,Economy,Shoulder,Medium,54,11000,1115,1 stop,1571.1
Dubai,Los Angeles,Economy,Low,Low,17,13400,1243,1 stop,1239.68
Dubai,Sydney,Economy,Peak,High,45,12000,960,Non-stop,3562.99
Dubai,Sydney,Economy,Low,Low,30,12000,1163,1 stop,1366.29
Dubai,Los Angeles,Economy,Low,Low,44,13400,1065,Non-stop,1016.01
Dubai,Mumbai,Economy,Low,Low,33,1900,202,Non-stop,274.19
Dubai,New York,Economy,Shoulder,Low,31,11000,1042,1 stop,1111.01
Dubai,Los Angeles,Economy,Shoulder,Low,29,13400,1403,2+ stops,1147.88
Dubai,Singapore,Economy,Low,Low,13,5800,683,1 stop,647.5
Dubai,Frankfurt,First,Shoulder,High,46,4800,676,2+ stops,3312.15
Dubai,Delhi,Economy,Low,High,18,2200,376,1 stop,425.56
Dubai,Singapore,Economy,Peak,Medium,51,5800,495,Non-stop,1445.15
Dubai,Mumbai,Economy,Low,High,3,1900,550,2+ stops,303.11
Dubai,Singapore,Economy,Low,High,42,5800,704,1 stop,841.87
Dubai,London,First,Low,Low,26,5500,695,1 stop,2746.18
Dubai,Delhi,Economy,Low,Medium,45,2200,677,2+ stops,142.48
Dubai,Mumbai,Economy,Peak,High,6,1900,331,1 stop,661.47
Dubai,New York,Economy,Low,Low,24,11000,1249,2+ stops,859.44
Dubai,London,Economy,Peak,Medium,36,5500,833,2+ stops,966.15
Dubai,Frankfurt,Economy,Low,Low,59,4800,420,Non-stop,545.57
Dubai,Frankfurt,Economy,Low,Low,1,4800,420,Non-stop,928.76
Dubai,Singapore,First,Low,Low,7,5800,665,1 stop,3685.15
Dubai,Frankfurt,First,Peak,High,15,4800,570,1 stop,9488.66
Dubai,London,Economy,Low,Medium,43,5500,472,Non-stop,937.19
Dubai,New York,Economy,Shoulder,Medium,43,11000,1254,2+ stops,989.61
Dubai,Mumbai,Business,Peak,Medium,58,1900,394,1 stop,969.97
Dubai,London,Economy,Peak,Low,15,5500,472,Non-stop,1308.6
Dubai,Tokyo,Economy,Low,Medium,21,8000,1068,2+ stops,809.46
Dubai,London,Economy,Low,Medium,12,5500,472,Non-stop,929.16
Dubai,Sydney,Business,Low,High,29,12000,1236,2+ stops,6764.92
Dubai,Tokyo,Business,Peak,Low,35,8000,660,Non-stop,4452.75
Dubai,Frankfurt,Business,Shoulder,Low,14,4800,420,Non-stop,2183.27
Dubai,Sydney,Economy,Low,High,48,12000,1189,1 stop,1246.18
Dubai,Singapore,Economy,Shoulder,Medium,12,5800,495,Non-stop,1104.48
Dubai,Mumbai,Economy,Shoulder,Low,19,1900,406,1 stop,223.92
Dubai,New York,Economy,Peak,High,31,11000,1077,1 stop,2794.81
Dubai,Los Angeles,Economy,Shoulder,Medium,48,13400,1185,1 stop,2001.66
Dubai,Sydney,Economy,Peak,Low,38,12000,1146,1 stop,1880.48
Dubai,New York,Economy,Peak,High,8,11000,885,Non-stop,3869.3
Dubai,Sydney,Business,Low,High,36,12000,960,Non-stop,5849.48
Dubai,London,Business,Peak,High,55,5500,472,Non-stop,5051.29
Dubai,Tokyo,Economy,Shoulder,Medium,43,8000,660,Non-stop,1214.92
Dubai,Los Angeles,Economy,Peak,Medium,23,13400,1065,Non-stop,3248.41
Dubai,London,Economy,Low,High,45,5500,472,Non-stop,872.23
Dubai,Singapore,Business,Low,High,20,5800,495,Non-stop,4671.08
Dubai,Frankfurt,Economy,Low,Medium,15,4800,676,2+ stops,355.43
Dubai,Frankfurt,Economy,Shoulder,Low,24,4800,548,1 stop,682.02
Dubai,New York,Economy,Low,Low,57,11000,1153,2+ stops,700.62
Dubai,Singapore,Economy,Peak,Medium,43,5800,883,2+ stops,849.14
Dubai,Mumbai,Economy,Peak,High,51,1900,329,1 stop,471.72
Dubai,New York,Economy,Peak,High,38,11000,1324,2+ stops,2048.8
Dubai,Singapore,First,Shoulder,High,26,5800,495,Non-stop,8501.16
Dubai,Frankfurt,Economy,Low,High,2,4800,650,1 stop,1767.4
Dubai,Frankfurt,Economy,Low,Low,2,4800,420,Non-stop,969.21
Dubai,Sydney,Economy,Shoulder,Medium,43,12000,1219,2+ stops,1545.12
Dubai,Tokyo,Economy,Peak,Medium,39,8000,660,Non-stop,2277.46
Dubai,Mumbai,Economy,Peak,Medium,37,1900,202,Non-stop,223.93
Dubai,New York,Business,Peak,Medium,38,11000,1124,1 stop,5895.65
Dubai,Tokyo,Business,Peak,Medium,47,8000,660,Non-stop,5405.68
Dubai,Tokyo,Economy,Shoulder,Low,17,8000,784,1 stop,990.9
Dubai,Singapore,Economy,Low,High,32,5800,685,1 stop,669.71
Dubai,Frankfurt,Economy,Low,High,25,4800,420,Non-stop,1097.67
Dubai,New York,Business,Peak,Low,17,11000,1113,1 stop,5416.98
Dubai,London,Economy,Low,Medium,19,5500,632,1 stop,793.42
Dubai,Singapore,Economy,Low,Medium,26,5800,737,2+ stops,396.87
Dubai,New York,Business,Low,Low,34,11000,885,Non-stop,2954.11
Dubai,Tokyo,Economy,Peak,High,5,8000,660,Non-stop,2886.12
Dubai,Frankfurt,Economy,Shoulder,High,14,4800,420,Non-stop,1880.97
Dubai,Singapore,Economy,Shoulder,Low,51,5800,714,1 stop,504.14
Dubai,Tokyo,Economy,Low,High,16,8000,883,1 stop,1140.36
Dubai,Los Angeles,Economy,Low,High,52,13400,1399,2+ stops,1158.93
Dubai,London,Economy,Shoulder,Medium,15,5500,701,1 stop,790.52
Dubai,Delhi,First,Peak,Medium,24,2200,703,2+ stops,1870.03
Dubai,Tokyo,Economy,Shoulder,Low,35,8000,660,Non-stop,763.14
Dubai,New York,Economy,Low,High,56,11000,1094,1 stop,1224.15
Dubai,New York,Economy,Peak,High,39,11000,1107,1 stop,2900.62
Dubai,Frankfurt,Economy,Peak,Low,30,4800,550,1 stop,558.77
Dubai,Tokyo,Business,Low,Low,53,8000,660,Non-stop,2167.31
Dubai,New York,Economy,Low,Low,21,11000,1077,1 stop,931.11
Dubai,Mumbai,Economy,Peak,Low,3,1900,396,1 stop,369.69
Dubai,London,Business,Shoulder,Medium,39,5500,651,1 stop,1925.4
Dubai,Frankfurt,Business,Low,Medium,25,4800,563,1 stop,2259.76
Dubai,London,Economy,Shoulder,Low,25,5500,683,1 stop,746.91
Dubai,Los Angeles,Economy,Peak,High,13,13400,1065,Non-stop,4667.59
Dubai,Los Angeles,Economy,Peak,Medium,48,13400,1065,Non-stop,3325.83
Dubai,New York,Economy,Shoulder,Medium,26,11000,885,Non-stop,2312.93
Dubai,Tokyo,Economy,Low,High,22,8000,999,2+ stops,754.95
Dubai,Tokyo,Business,Shoulder,Low,36,8000,660,Non-stop,3148.24
Dubai,Sydney,Economy,Low,High,23,12000,1110,1 stop,1374.11
Dubai,New York,Economy,Shoulder,Medium,22,11000,885,Non-stop,2030.24
Dubai,Frankfurt,First,Peak,Low,52,4800,763,2+ stops,3082.75
Dubai,Frankfurt,Economy,Peak,Medium,21,4800,420,Non-stop,1391.74
Dubai,London,Economy,Peak,Low,55,5500,472,Non-stop,1448.07
Dubai,Tokyo,Economy,Low,Low,14,8000,794,1 stop,935.11
Dubai,Singapore,Economy,Peak,High,17,5800,700,1 stop,990.36
Dubai,Mumbai,Economy,Shoulder,Medium,21,1900,202,Non-stop,311.76
Dubai,Sydney,Economy,Peak,Medium,37,12000,1140,1 stop,1640.62
Dubai,Los Angeles,First,Peak,High,16,13400,1191,1 stop,21254.22
Dubai,Delhi,Economy,Shoulder,Medium,36,2200,225,Non-stop,389.68
Dubai,Delhi,Business,Low,Low,46,2200,225,Non-stop,579.32
Dubai,London,Economy,Shoulder,High,42,5500,472,Non-stop,848.71
Dubai,Tokyo,Economy,Low,High,22,8000,841,1 stop,1493.04
Dubai,Delhi,Economy,Shoulder,Medium,2,2200,225,Non-stop,942.3
Dubai,Tokyo,Economy,Low,Medium,24,8000,660,Non-stop,1317.77
Dubai,Delhi,Business,Shoulder,High,18,2200,455,1 stop,1293.73
Dubai,Singapore,Economy,Shoulder,Low,36,5800,495,Non-stop,679.45
Dubai,Singapore,Business,Shoulder,Medium,10,5800,495,Non-stop,4252.22
Dubai,Singapore,Economy,Low,Medium,23,5800,703,1 stop,1130.97
Dubai,Tokyo,Economy,Low,Medium,2,8000,862,1 stop,1494.02
Dubai,Mumbai,Economy,Low,High,51,1900,202,Non-stop,252.95
Dubai,Delhi,First,Shoulder,High,8,2200,225,Non-stop,3169.42
Dubai,Mumbai,Economy,Shoulder,Low,38,1900,202,Non-stop,234.02
Dubai,Singapore,Economy,Shoulder,Medium,1,5800,644,1 stop,1270.94
Dubai,Los Angeles,Economy,Low,High,28,13400,1270,1 stop,3172.68
Dubai,Frankfurt,Economy,Shoulder,High,25,4800,420,Non-stop,1091.04
Dubai,Los Angeles,Economy,Shoulder,Medium,32,13400,1065,Non-stop,1895.23
Dubai,Los Angeles,Business,Low,High,26,13400,1065,Non-stop,8631.86
Dubai,Mumbai,Business,Low,Low,44,1900,202,Non-stop,495.77
Dubai,Sydney,Economy,Low,Medium,10,12000,960,Non-stop,1782.66
Dubai,Los Angeles,Economy,Shoulder,Medium,5,13400,1236,1 stop,2306.55
Dubai,Los Angeles,Economy,Low,Medium,52,13400,1287,1 stop,1598.06
Dubai,Los Angeles,First,Shoulder,High,37,13400,1424,2+ stops,8118.08
Dubai,Tokyo,First,Shoulder,High,16,8000,1138,2+ stops,6795.27
Dubai,Frankfurt,Economy,Low,High,30,4800,578,1 stop,630.14
Dubai,Delhi,Economy,Shoulder,Medium,49,2200,411,1 stop,294.87
Dubai,Los Angeles,Economy,Low,Medium,4,13400,1275,1 stop,2612.89
Dubai,Mumbai,First,Low,Medium,30,1900,202,Non-stop,1639.38
Dubai,Sydney,Business,Peak,High,23,12000,960,Non-stop,13834.03
Dubai,Sydney,Economy,Shoulder,Low,7,12000,1281,2+ stops,1245.43
Dubai,New York,Economy,Low,High,51,11000,885,Non-stop,2050.04
Dubai,London,Economy,Peak,Low,4,5500,594,1 stop,1153.46
Dubai,Delhi,Economy,Peak,High,60,2200,656,2+ stops,384.75
Dubai,New York,Economy,Shoulder,Low,26,11000,885,Non-stop,1499.22
Dubai,Los Angeles,Economy,Low,High,35,13400,1522,2+ stops,1111.82
Dubai,New York,Economy,Shoulder,Medium,13,11000,885,Non-stop,2361.53
Dubai,Tokyo,Economy,Peak,Low,11,8000,787,1 stop,1417.08
Dubai,Delhi,Economy,Low,Medium,2,2200,390,1 stop,423.75
Dubai,New York,Economy,Peak,High,12,11000,885,Non-stop,4025.43
Dubai,Los Angeles,Business,Shoulder,Medium,34,13400,1286,1 stop,5721.79
Dubai,Delhi,Economy,Low,Medium,25,2200,225,Non-stop,346.26
Dubai,Frankfurt,Economy,Shoulder,Low,3,4800,750,2+ stops,529.05
Dubai,London,Economy,Shoulder,Medium,9,5500,785,2+ stops,658.51
Dubai,Frankfurt,Economy,Peak,Medium,28,4800,844,2+ stops,923.43
Dubai,Frankfurt,Economy,Peak,Low,41,4800,687,2+ stops,490.74
Dubai,Sydney,Economy,Low,Low,26,12000,1198,1 stop,1244.0
Dubai,Frankfurt,Economy,Low,Low,37,4800,832,2+ stops,312.8
Dubai,Singapore,Business,Low,Low,4,5800,495,Non-stop,2792.71
Dubai,Mumbai,Economy,Shoulder,High,5,1900,370,1 stop,629.84
Dubai,Sydney,First,Peak,Medium,59,12000,960,Non-stop,15994.01
Dubai,Mumbai,Economy,Shoulder,Low,57,1900,202,Non-stop,207.42
Dubai,Mumbai,Economy,Peak,Low,38,1900,357,1 stop,228.06
Dubai,Mumbai,First,Low,High,36,1900,331,1 stop,1677.11
Dubai,Singapore,First,Peak,Medium,5,5800,728,1 stop,7102.56
Dubai,Los Angeles,Economy,Shoulder,Low,59,13400,1065,Non-stop,1920.6
Dubai,Mumbai,First,Low,Medium,9,1900,638,2+ stops,1151.86
Dubai,Sydney,Business,Shoulder,Low,29,12000,1230,2+ stops,2980.2
Dubai,Delhi,Business,Peak,Low,7,2200,423,1 stop,1545.22
Dubai,Los Angeles,Economy,Peak,Medium,14,13400,1065,Non-stop,3772.78
Dubai,Delhi,Economy,Low,Medium,24,2200,225,Non-stop,307.39
Dubai,Mumbai,Economy,Peak,High,47,1900,407,1 stop,469.9
Dubai,Delhi,Economy,Low,High,8,2200,576,2+ stops,242.59
Dubai,Singapore,Economy,Low,Medium,55,5800,869,2+ stops,397.16
Dubai,Frankfurt,Business,Peak,Medium,34,4800,420,Non-stop,3456.58
Dubai,London,Economy,Low,Low,2,5500,868,2+ stops,628.49
Dubai,Frankfurt,Business,Peak,Low,5,4800,545,1 stop,2921.67
Dubai,New York,Business,Low,Medium,18,11000,1340,2+ stops,3186.97
Dubai,Sydney,Economy,Peak,High,18,12000,960,Non-stop,4875.2
Dubai,New York,Economy,Shoulder,High,20,11000,885,Non-stop,2619.7
Dubai,Los Angeles,Economy,Shoulder,Low,18,13400,1065,Non-stop,1586.63
Dubai,Frankfurt,First,Shoulder,High,28,4800,665,2+ stops,4813.28
Dubai,Los Angeles,Business,Shoulder,Low,40,13400,1302,1 stop,4900.6
Dubai,London,Economy,Shoulder,Medium,11,5500,615,1 stop,832.71
Dubai,Sydney,Economy,Peak,Medium,2,12000,960,Non-stop,3894.35
Dubai,Singapore,Business,Low,Medium,14,5800,686,1 stop,3039.63
Dubai,London,Business,Shoulder,High,13,5500,643,1 stop,3439.53
Dubai,Los Angeles,Business,Peak,Medium,11,13400,1065,Non-stop,14380.53
Dubai,New York,Economy,Low,Low,26,11000,885,Non-stop,1152.77
Dubai,Sydney,Economy,Shoulder,High,12,12000,1132,1 stop,2400.75
Dubai,Delhi,Economy,Shoulder,Low,33,2200,352,1 stop,205.59
Dubai,Frankfurt,Economy,Low,Medium,31,4800,420,Non-stop,634.83
Dubai,Frankfurt,Business,Low,Low,46,4800,420,Non-stop,1333.71
Dubai,Singapore,Business,Low,High,1,5800,495,Non-stop,6334.5
Dubai,Delhi,Economy,Shoulder,Medium,42,2200,225,Non-stop,256.02
Dubai,Mumbai,Business,Low,Low,60,1900,368,1 stop,576.52
Dubai,London,Economy,Peak,Medium,2,5500,472,Non-stop,1793.31
Dubai,London,Business,Low,Low,24,5500,657,1 stop,2180.22
Dubai,Singapore,Economy,Shoulder,High,1,5800,495,Non-stop,2435.11
Dubai,London,Economy,Shoulder,Low,44,5500,622,1 stop,451.08
Dubai,Tokyo,Business,Peak,Medium,60,8000,851,1 stop,5312.27
Dubai,Sydney,Economy,Shoulder,Medium,7,12000,960,Non-stop,1887.1
Dubai,Frankfurt,Business,Low,Medium,21,4800,634,1 stop,1926.84
Dubai,Tokyo,Economy,Low,Medium,44,8000,961,2+ stops,667.37
Dubai,Sydney,Economy,Peak,Medium,17,12000,960,Non-stop,3684.64
Dubai,London,Economy,Low,Low,14,5500,685,1 stop,429.6
Dubai,New York,Economy,Low,Medium,44,11000,885,Non-stop,1206.55
Dubai,Tokyo,Economy,Low,High,52,8000,814,1 stop,897.29
Dubai,Mumbai,Economy,Peak,High,15,1900,202,Non-stop,634.43
Dubai,Los Angeles,Economy,Shoulder,Medium,18,13400,1220,1 stop,1619.45
Dubai,Sydney,Economy,Shoulder,High,27,12000,960,Non-stop,3304.24
Dubai,Mumbai,Economy,Low,High,8,1900,331,1 stop,346.55
Dubai,Tokyo,Economy,Shoulder,High,3,8000,883,1 stop,2032.22
Dubai,New York,Economy,Shoulder,Low,19,11000,1106,1 stop,1168.64
Dubai,London,Economy,Low,Medium,48,5500,472,Non-stop,518.12
Dubai,Singapore,Economy,Shoulder,Medium,18,5800,495,Non-stop,1123.55
Dubai,Frankfurt,Economy,Low,Low,48,4800,420,Non-stop,367.96
Dubai,Frankfurt,Business,Low,Medium,4,4800,586,1 stop,2657.03
Dubai,Delhi,Business,Low,Low,2,2200,470,2+ stops,922.47
Dubai,Delhi,Economy,Low,Medium,26,2200,225,Non-stop,379.55
Dubai,Sydney,Economy,Low,Medium,45,12000,1164,1 stop,964.42
Dubai,Los Angeles,First,Peak,Low,15,13400,1316,2+ stops,8770.44
Dubai,Los Angeles,Economy,Shoulder,High,14,13400,1270,1 stop,3517.22
Dubai,Sydney,First,Shoulder,Medium,46,12000,1322,2+ stops,4212.69
Dubai,Delhi,Economy,Peak,High,14,2200,225,Non-stop,661.27
Dubai,Los Angeles,Economy,Shoulder,Medium,5,13400,1494,2+ stops,2077.14
Dubai,Frankfurt,First,Peak,Medium,39,4800,874,2+ stops,3379.07
Dubai,London,Economy,Peak,Low,17,5500,472,Non-stop,1311.24
Dubai,Sydney,Economy,Peak,Medium,49,12000,960,Non-stop,2268.02
Dubai,London,Economy,Peak,High,37,5500,472,Non-stop,1376.33
Dubai,Singapore,Economy,Shoulder,Low,18,5800,647,1 stop,612.08
Dubai,New York,Economy,Low,Medium,53,11000,1011,1 stop,1188.89
Dubai,Frankfurt,Economy,Peak,Low,39,4800,420,Non-stop,1127.36
Dubai,Sydney,Economy,Peak,Medium,34,12000,1243,2+ stops,1343.48
Dubai,New York,Economy,Peak,High,8,11000,885,Non-stop,4071.25
Dubai,Frankfurt,Economy,Shoulder,Low,27,4800,420,Non-stop,838.05
Dubai,Los Angeles,Economy,Low,High,50,13400,1065,Non-stop,1731.82
Dubai,New York,First,Peak,Low,15,11000,1070,1 stop,9586.07
Dubai,New York,Business,Shoulder,Medium,52,11000,1317,2+ stops,2640.27
Dubai,New York,Economy,Low,Low,8,11000,1012,1 stop,988.53
Dubai,Frankfurt,Economy,Peak,Medium,42,4800,603,1 stop,1001.66
Dubai,Delhi,Economy,Shoulder,Medium,41,2200,225,Non-stop,314.78
Dubai,London,Economy,Shoulder,Medium,21,5500,668,1 stop,679.98
Dubai,Frankfurt,Economy,Peak,High,59,4800,544,1 stop,935.3
Dubai,Singapore,Business,Low,High,24,5800,725,1 stop,3042.98
Dubai,Delhi,Economy,Shoulder,Low,30,2200,577,2+ stops,227.18
Dubai,Tokyo,First,Shoulder,High,38,8000,875,1 stop,7211.4
Dubai,New York,Economy,Low,Medium,60,11000,885,Non-stop,1253.82
Dubai,Mumbai,Business,Shoulder,High,18,1900,383,1 stop,1271.01
Dubai,London,Economy,Low,High,36,5500,472,Non-stop,677.06
Dubai,Frankfurt,Economy,Low,Medium,15,4800,420,Non-stop,815.57
Dubai,Singapore,First,Peak,Medium,24,5800,495,Non-stop,8161.43
Dubai,Mumbai,Economy,Low,Medium,44,1900,387,1 stop,227.06
Dubai,Tokyo,Economy,Low,Low,28,8000,791,1 stop,759.72
Dubai,Singapore,Economy,Peak,Medium,31,5800,495,Non-stop,1179.93
Dubai,New York,Economy,Low,Medium,13,11000,1006,1 stop,1187.81
Dubai,Delhi,Economy,Low,Medium,22,2200,397,1 stop,255.55
Dubai,Los Angeles,Economy,Shoulder,Medium,13,13400,1065,Non-stop,2783.86
Dubai,Los Angeles,Economy,Peak,Medium,24,13400,1065,Non-stop,4610.41
Dubai,Los Angeles,Business,Low,High,17,13400,1515,2+ stops,4244.78
Dubai,Singapore,Economy,Shoulder,Medium,16,5800,495,Non-stop,1064.0
Dubai,Los Angeles,Economy,Shoulder,High,43,13400,1369,2+ stops,1756.01
Dubai,London,Economy,Low,Low,33,5500,697,1 stop,375.09
Dubai,Mumbai,Economy,Low,Low,16,1900,365,1 stop,197.69
Dubai,Singapore,Economy,Low,Medium,14,5800,861,2+ stops,272.38
Dubai,Mumbai,First,Shoulder,Medium,27,1900,202,Non-stop,2135.27
Dubai,Mumbai,Economy,Low,Medium,36,1900,202,Non-stop,285.8
Dubai,London,Economy,Shoulder,Low,4,5500,684,1 stop,727.81
Dubai,Tokyo,Economy,Shoulder,Medium,33,8000,660,Non-stop,1777.92
Dubai,New York,Economy,Shoulder,Medium,39,11000,885,Non-stop,1366.07
Dubai,New York,Economy,Peak,Low,13,11000,1078,1 stop,2180.92
Dubai,Frankfurt,Economy,Low,Medium,18,4800,420,Non-stop,724.08
Dubai,Delhi,Economy,Peak,High,35,2200,357,1 stop,758.58
Dubai,Delhi,Business,Peak,Medium,19,2200,225,Non-stop,2109.87
Dubai,Singapore,First,Peak,Low,42,5800,965,2+ stops,3436.31
Dubai,New York,Economy,Peak,High,53,11000,1117,1 stop,2609.47
Dubai,Mumbai,First,Shoulder,Medium,14,1900,202,Non-stop,2055.35
Dubai,Mumbai,Economy,Shoulder,Low,58,1900,202,Non-stop,199.98
Dubai,Delhi,Business,Shoulder,Medium,59,2200,440,1 stop,1047.34
Dubai,Delhi,Economy,Shoulder,Low,28,2200,629,2+ stops,236.25
